pair,metric,component,layer,head,value_std
original_vs_version1,head_output_maxmatch_cosine,head_output,9,37,0.015443
original_vs_version1,head_output_maxmatch_cosine,head_output,9,38,0.007105
original_vs_version1,head_output_maxmatch_cosine,head_output,9,39,0.007641
original_vs_version1,head_output_maxmatch_cosine,head_output,10,0,0.024531
original_vs_version1,head_output_maxmatch_cosine,head_output,10,1,0.023485
original_vs_version1,head_output_maxmatch_cosine,head_output,10,2,0.010319
original_vs_version1,head_output_maxmatch_cosine,head_output,10,3,0.033925
original_vs_version1,head_output_maxmatch_cosine,head_output,10,4,0.011138
original_vs_version1,head_output_maxmatch_cosine,head_output,10,5,0.017855
original_vs_version1,head_output_maxmatch_cosine,head_output,10,6,0.028359
original_vs_version1,head_output_maxmatch_cosine,head_output,10,7,0.027133
original_vs_version1,head_output_maxmatch_cosine,head_output,10,8,0.024436
original_vs_version1,head_output_maxmatch_cosine,head_output,10,9,0.01578
original_vs_version1,head_output_maxmatch_cosine,head_output,10,10,0.034695
original_vs_version1,head_output_maxmatch_cosine,head_output,10,11,0.033352
original_vs_version1,head_output_maxmatch_cosine,head_output,10,12,0.02883
original_vs_version1,head_output_maxmatch_cosine,head_output,10,13,0.030594
original_vs_version1,head_output_maxmatch_cosine,head_output,10,14,0.038216
original_vs_version1,head_output_maxmatch_cosine,head_output,10,15,0.053274
original_vs_version1,head_output_maxmatch_cosine,head_output,10,16,0.050864
original_vs_version1,head_output_maxmatch_cosine,head_output,10,17,0.023145
original_vs_version1,head_output_maxmatch_cosine,head_output,10,18,0.029778
original_vs_version1,head_output_maxmatch_cosine,head_output,10,19,0.053037
original_vs_version1,head_output_maxmatch_cosine,head_output,10,20,0.033901
original_vs_version1,head_output_maxmatch_cosine,head_output,10,21,0.023722
original_vs_version1,head_output_maxmatch_cosine,head_output,10,22,0.028846
original_vs_version1,head_output_maxmatch_cosine,head_output,10,23,0.028428
original_vs_version1,head_output_maxmatch_cosine,head_output,10,24,0.031768
original_vs_version1,head_output_maxmatch_cosine,head_output,10,25,0.046962
original_vs_version1,head_output_maxmatch_cosine,head_output,10,26,0.044555
original_vs_version1,head_output_maxmatch_cosine,head_output,10,27,0.04823
original_vs_version1,head_output_maxmatch_cosine,head_output,10,28,0.034265
original_vs_version1,head_output_maxmatch_cosine,head_output,10,29,0.029672
original_vs_version1,head_output_maxmatch_cosine,head_output,10,30,0.019621
original_vs_version1,head_output_maxmatch_cosine,head_output,10,31,0.024866
original_vs_version1,head_output_maxmatch_cosine,head_output,10,32,0.029081
original_vs_version1,head_output_maxmatch_cosine,head_output,10,33,0.03034
original_vs_version1,head_output_maxmatch_cosine,head_output,10,34,0.026537
original_vs_version1,head_output_maxmatch_cosine,head_output,10,35,0.03431
original_vs_version1,head_output_maxmatch_cosine,head_output,10,36,0.022229
original_vs_version1,head_output_maxmatch_cosine,head_output,10,37,0.043562
original_vs_version1,head_output_maxmatch_cosine,head_output,10,38,0.024248
original_vs_version1,head_output_maxmatch_cosine,head_output,10,39,0.040396
original_vs_version1,head_output_maxmatch_cosine,head_output,11,0,0.032086
original_vs_version1,head_output_maxmatch_cosine,head_output,11,1,0.0252
original_vs_version1,head_output_maxmatch_cosine,head_output,11,2,0.027857
original_vs_version1,head_output_maxmatch_cosine,head_output,11,3,0.032232
original_vs_version1,head_output_maxmatch_cosine,head_output,11,4,0.030224
original_vs_version1,head_output_maxmatch_cosine,head_output,11,5,0.049315
original_vs_version1,head_output_maxmatch_cosine,head_output,11,6,0.039801
original_vs_version1,head_output_maxmatch_cosine,head_output,11,7,0.027661
original_vs_version1,head_output_maxmatch_cosine,head_output,11,8,0.021065
original_vs_version1,head_output_maxmatch_cosine,head_output,11,9,0.032536
original_vs_version1,head_output_maxmatch_cosine,head_output,11,10,0.017715
original_vs_version1,head_output_maxmatch_cosine,head_output,11,11,0.015569
original_vs_version1,head_output_maxmatch_cosine,head_output,11,12,0.019479
original_vs_version1,head_output_maxmatch_cosine,head_output,11,13,0.023481
original_vs_version1,head_output_maxmatch_cosine,head_output,11,14,0.01686
original_vs_version1,head_output_maxmatch_cosine,head_output,11,15,0.015746
original_vs_version1,head_output_maxmatch_cosine,head_output,11,16,0.03287
original_vs_version1,head_output_maxmatch_cosine,head_output,11,17,0.028942
original_vs_version1,head_output_maxmatch_cosine,head_output,11,18,0.036594
original_vs_version1,head_output_maxmatch_cosine,head_output,11,19,0.039545
original_vs_version1,head_output_maxmatch_cosine,head_output,11,20,0.024926
original_vs_version1,head_output_maxmatch_cosine,head_output,11,21,0.013559
original_vs_version1,head_output_maxmatch_cosine,head_output,11,22,0.032652
original_vs_version1,head_output_maxmatch_cosine,head_output,11,23,0.025303
original_vs_version1,head_output_maxmatch_cosine,head_output,11,24,0.024678
original_vs_version1,head_output_maxmatch_cosine,head_output,11,25,0.045821
original_vs_version1,head_output_maxmatch_cosine,head_output,11,26,0.037647
original_vs_version1,head_output_maxmatch_cosine,head_output,11,27,0.042264
original_vs_version1,head_output_maxmatch_cosine,head_output,11,28,0.040436
original_vs_version1,head_output_maxmatch_cosine,head_output,11,29,0.042998
original_vs_version1,head_output_maxmatch_cosine,head_output,11,30,0.034874
original_vs_version1,head_output_maxmatch_cosine,head_output,11,31,0.03024
original_vs_version1,head_output_maxmatch_cosine,head_output,11,32,0.048477
original_vs_version1,head_output_maxmatch_cosine,head_output,11,33,0.050683
original_vs_version1,head_output_maxmatch_cosine,head_output,11,34,0.040293
original_vs_version1,head_output_maxmatch_cosine,head_output,11,35,0.028313
original_vs_version1,head_output_maxmatch_cosine,head_output,11,36,0.041066
original_vs_version1,head_output_maxmatch_cosine,head_output,11,37,0.030873
original_vs_version1,head_output_maxmatch_cosine,head_output,11,38,0.031068
original_vs_version1,head_output_maxmatch_cosine,head_output,11,39,0.031849
original_vs_version1,head_output_maxmatch_cosine,head_output,12,0,0.015616
original_vs_version1,head_output_maxmatch_cosine,head_output,12,1,0.039097
original_vs_version1,head_output_maxmatch_cosine,head_output,12,2,0.017123
original_vs_version1,head_output_maxmatch_cosine,head_output,12,3,0.02364
original_vs_version1,head_output_maxmatch_cosine,head_output,12,4,0.023902
original_vs_version1,head_output_maxmatch_cosine,head_output,12,5,0.023939
original_vs_version1,head_output_maxmatch_cosine,head_output,12,6,0.029735
original_vs_version1,head_output_maxmatch_cosine,head_output,12,7,0.035683
original_vs_version1,head_output_maxmatch_cosine,head_output,12,8,0.028717
original_vs_version1,head_output_maxmatch_cosine,head_output,12,9,0.013832
original_vs_version1,head_output_maxmatch_cosine,head_output,12,10,0.002732
original_vs_version1,head_output_maxmatch_cosine,head_output,12,11,0.01614
original_vs_version1,head_output_maxmatch_cosine,head_output,12,12,0.016747
original_vs_version1,head_output_maxmatch_cosine,head_output,12,13,0.020576
original_vs_version1,head_output_maxmatch_cosine,head_output,12,14,0.018372
original_vs_version1,head_output_maxmatch_cosine,head_output,12,15,0.017664
original_vs_version1,head_output_maxmatch_cosine,head_output,12,16,0.016898
original_vs_version1,head_output_maxmatch_cosine,head_output,12,17,0.015788
original_vs_version1,head_output_maxmatch_cosine,head_output,12,18,0.018164
original_vs_version1,head_output_maxmatch_cosine,head_output,12,19,0.014019
original_vs_version1,head_output_maxmatch_cosine,head_output,12,20,0.026536
original_vs_version1,head_output_maxmatch_cosine,head_output,12,21,0.033098
original_vs_version1,head_output_maxmatch_cosine,head_output,12,22,0.027757
original_vs_version1,head_output_maxmatch_cosine,head_output,12,23,0.028273
original_vs_version1,head_output_maxmatch_cosine,head_output,12,24,0.028
original_vs_version1,head_output_maxmatch_cosine,head_output,12,25,0.015551
original_vs_version1,head_output_maxmatch_cosine,head_output,12,26,0.015282
original_vs_version1,head_output_maxmatch_cosine,head_output,12,27,0.019301
original_vs_version1,head_output_maxmatch_cosine,head_output,12,28,0.020881
original_vs_version1,head_output_maxmatch_cosine,head_output,12,29,0.026247
original_vs_version1,head_output_maxmatch_cosine,head_output,12,30,0.02263
original_vs_version1,head_output_maxmatch_cosine,head_output,12,31,0.023093
original_vs_version1,head_output_maxmatch_cosine,head_output,12,32,0.020521
original_vs_version1,head_output_maxmatch_cosine,head_output,12,33,0.021038
original_vs_version1,head_output_maxmatch_cosine,head_output,12,34,0.017769
original_vs_version1,head_output_maxmatch_cosine,head_output,12,35,0.018972
original_vs_version1,head_output_maxmatch_cosine,head_output,12,36,0.018166
original_vs_version1,head_output_maxmatch_cosine,head_output,12,37,0.016188
original_vs_version1,head_output_maxmatch_cosine,head_output,12,38,0.014392
original_vs_version1,head_output_maxmatch_cosine,head_output,12,39,0.010096
original_vs_version1,head_output_maxmatch_cosine,head_output,13,0,0.015369
original_vs_version1,head_output_maxmatch_cosine,head_output,13,1,0.022605
original_vs_version1,head_output_maxmatch_cosine,head_output,13,2,0.010694
original_vs_version1,head_output_maxmatch_cosine,head_output,13,3,0.012749
original_vs_version1,head_output_maxmatch_cosine,head_output,13,4,0.025674
original_vs_version1,head_output_maxmatch_cosine,head_output,13,5,0.019112
original_vs_version1,head_output_maxmatch_cosine,head_output,13,6,0.024436
original_vs_version1,head_output_maxmatch_cosine,head_output,13,7,0.018224
original_vs_version1,head_output_maxmatch_cosine,head_output,13,8,0.033185
original_vs_version1,head_output_maxmatch_cosine,head_output,13,9,0.021539
original_vs_version1,head_output_maxmatch_cosine,head_output,13,10,0.014312
original_vs_version1,head_output_maxmatch_cosine,head_output,13,11,0.010103
original_vs_version1,head_output_maxmatch_cosine,head_output,13,12,0.012404
original_vs_version1,head_output_maxmatch_cosine,head_output,13,13,0.011419
original_vs_version1,head_output_maxmatch_cosine,head_output,13,14,0.011151
original_vs_version1,head_output_maxmatch_cosine,head_output,13,15,0.025251
original_vs_version1,head_output_maxmatch_cosine,head_output,13,16,0.025836
original_vs_version1,head_output_maxmatch_cosine,head_output,13,17,0.015346
original_vs_version1,head_output_maxmatch_cosine,head_output,13,18,0.019998
original_vs_version1,head_output_maxmatch_cosine,head_output,13,19,0.044268
original_vs_version1,head_output_maxmatch_cosine,head_output,13,20,0.038977
original_vs_version1,head_output_maxmatch_cosine,head_output,13,21,0.031129
original_vs_version1,head_output_maxmatch_cosine,head_output,13,22,0.057727
original_vs_version1,head_output_maxmatch_cosine,head_output,13,23,0.048879
original_vs_version1,head_output_maxmatch_cosine,head_output,13,24,0.033977
original_vs_version1,head_output_maxmatch_cosine,head_output,13,25,0.03311
original_vs_version1,head_output_maxmatch_cosine,head_output,13,26,0.019931
original_vs_version1,head_output_maxmatch_cosine,head_output,13,27,0.0307
original_vs_version1,head_output_maxmatch_cosine,head_output,13,28,0.020736
original_vs_version1,head_output_maxmatch_cosine,head_output,13,29,0.020269
original_vs_version1,head_output_maxmatch_cosine,head_output,13,30,0.017417
original_vs_version1,head_output_maxmatch_cosine,head_output,13,31,0.015385
original_vs_version1,head_output_maxmatch_cosine,head_output,13,32,0.020202
original_vs_version1,head_output_maxmatch_cosine,head_output,13,33,0.01775
original_vs_version1,head_output_maxmatch_cosine,head_output,13,34,0.021526
original_vs_version1,head_output_maxmatch_cosine,head_output,13,35,0.032696
original_vs_version1,head_output_maxmatch_cosine,head_output,13,36,0.032187
original_vs_version1,head_output_maxmatch_cosine,head_output,13,37,0.03601
original_vs_version1,head_output_maxmatch_cosine,head_output,13,38,0.030723
original_vs_version1,head_output_maxmatch_cosine,head_output,13,39,0.037602
original_vs_version1,head_output_maxmatch_cosine,head_output,14,0,0.0201
original_vs_version1,head_output_maxmatch_cosine,head_output,14,1,0.017087
original_vs_version1,head_output_maxmatch_cosine,head_output,14,2,0.018244
original_vs_version1,head_output_maxmatch_cosine,head_output,14,3,0.01819
original_vs_version1,head_output_maxmatch_cosine,head_output,14,4,0.020479
original_vs_version1,head_output_maxmatch_cosine,head_output,14,5,0.027217
original_vs_version1,head_output_maxmatch_cosine,head_output,14,6,0.013423
original_vs_version1,head_output_maxmatch_cosine,head_output,14,7,0.037929
original_vs_version1,head_output_maxmatch_cosine,head_output,14,8,0.008114
original_vs_version1,head_output_maxmatch_cosine,head_output,14,9,0.024368
original_vs_version1,head_output_maxmatch_cosine,head_output,14,10,0.043326
original_vs_version1,head_output_maxmatch_cosine,head_output,14,11,0.020885
original_vs_version1,head_output_maxmatch_cosine,head_output,14,12,0.045303
original_vs_version1,head_output_maxmatch_cosine,head_output,14,13,0.031286
original_vs_version1,head_output_maxmatch_cosine,head_output,14,14,0.039016
original_vs_version1,head_output_maxmatch_cosine,head_output,14,15,0.011399
original_vs_version1,head_output_maxmatch_cosine,head_output,14,16,0.02224
original_vs_version1,head_output_maxmatch_cosine,head_output,14,17,0.009468
original_vs_version1,head_output_maxmatch_cosine,head_output,14,18,0.016321
original_vs_version1,head_output_maxmatch_cosine,head_output,14,19,0.013154
original_vs_version1,head_output_maxmatch_cosine,head_output,14,20,0.00073
original_vs_version1,head_output_maxmatch_cosine,head_output,14,21,0.019541
original_vs_version1,head_output_maxmatch_cosine,head_output,14,22,0.004462
original_vs_version1,head_output_maxmatch_cosine,head_output,14,23,0.020904
original_vs_version1,head_output_maxmatch_cosine,head_output,14,24,8e-06
original_vs_version1,head_output_maxmatch_cosine,head_output,14,25,0.029765
original_vs_version1,head_output_maxmatch_cosine,head_output,14,26,0.023216
original_vs_version1,head_output_maxmatch_cosine,head_output,14,27,0.032423
original_vs_version1,head_output_maxmatch_cosine,head_output,14,28,0.019697
original_vs_version1,head_output_maxmatch_cosine,head_output,14,29,0.040189
original_vs_version1,head_output_maxmatch_cosine,head_output,14,30,0.011722
original_vs_version1,head_output_maxmatch_cosine,head_output,14,31,0.013496
original_vs_version1,head_output_maxmatch_cosine,head_output,14,32,0.012899
original_vs_version1,head_output_maxmatch_cosine,head_output,14,33,0.015515
original_vs_version1,head_output_maxmatch_cosine,head_output,14,34,0.019036
original_vs_version1,head_output_maxmatch_cosine,head_output,14,35,0.027444
original_vs_version1,head_output_maxmatch_cosine,head_output,14,36,0.025593
original_vs_version1,head_output_maxmatch_cosine,head_output,14,37,0.023118
original_vs_version1,head_output_maxmatch_cosine,head_output,14,38,0.032926
original_vs_version1,head_output_maxmatch_cosine,head_output,14,39,0.020554
