pair,metric,component,layer,head,value_mean
version1_vs_version3,mmd_rbf,q,33,30,0.012117
version1_vs_version3,mmd_rbf,q,33,31,0.008512
version1_vs_version3,mmd_rbf,q,33,32,0.010478
version1_vs_version3,mmd_rbf,q,33,33,0.010392
version1_vs_version3,mmd_rbf,q,33,34,0.011119
version1_vs_version3,mmd_rbf,q,33,35,0.006916
version1_vs_version3,mmd_rbf,q,33,36,0.009067
version1_vs_version3,mmd_rbf,q,33,37,0.007666
version1_vs_version3,mmd_rbf,q,33,38,0.006771
version1_vs_version3,mmd_rbf,q,33,39,0.00856
version1_vs_version3,mmd_rbf,q,34,0,0.012414
version1_vs_version3,mmd_rbf,q,34,1,0.012192
version1_vs_version3,mmd_rbf,q,34,2,0.016348
version1_vs_version3,mmd_rbf,q,34,3,0.014103
version1_vs_version3,mmd_rbf,q,34,4,0.020363
version1_vs_version3,mmd_rbf,q,34,5,0.006039
version1_vs_version3,mmd_rbf,q,34,6,0.006713
version1_vs_version3,mmd_rbf,q,34,7,0.006744
version1_vs_version3,mmd_rbf,q,34,8,0.007698
version1_vs_version3,mmd_rbf,q,34,9,0.006989
version1_vs_version3,mmd_rbf,q,34,10,0.008524
version1_vs_version3,mmd_rbf,q,34,11,0.007448
version1_vs_version3,mmd_rbf,q,34,12,0.007829
version1_vs_version3,mmd_rbf,q,34,13,0.00707
version1_vs_version3,mmd_rbf,q,34,14,0.007765
version1_vs_version3,mmd_rbf,q,34,15,0.007125
version1_vs_version3,mmd_rbf,q,34,16,0.007817
version1_vs_version3,mmd_rbf,q,34,17,0.007404
version1_vs_version3,mmd_rbf,q,34,18,0.007731
version1_vs_version3,mmd_rbf,q,34,19,0.006587
version1_vs_version3,mmd_rbf,q,34,20,0.010122
version1_vs_version3,mmd_rbf,q,34,21,0.008238
version1_vs_version3,mmd_rbf,q,34,22,0.015098
version1_vs_version3,mmd_rbf,q,34,23,0.00908
version1_vs_version3,mmd_rbf,q,34,24,0.009119
version1_vs_version3,mmd_rbf,q,34,25,0.006629
version1_vs_version3,mmd_rbf,q,34,26,0.006574
version1_vs_version3,mmd_rbf,q,34,27,0.005632
version1_vs_version3,mmd_rbf,q,34,28,0.006966
version1_vs_version3,mmd_rbf,q,34,29,0.005018
version1_vs_version3,mmd_rbf,q,34,30,0.006992
version1_vs_version3,mmd_rbf,q,34,31,0.013152
version1_vs_version3,mmd_rbf,q,34,32,0.010517
version1_vs_version3,mmd_rbf,q,34,33,0.011205
version1_vs_version3,mmd_rbf,q,34,34,0.013451
version1_vs_version3,mmd_rbf,q,34,35,0.006638
version1_vs_version3,mmd_rbf,q,34,36,0.006544
version1_vs_version3,mmd_rbf,q,34,37,0.010996
version1_vs_version3,mmd_rbf,q,34,38,0.008579
version1_vs_version3,mmd_rbf,q,34,39,0.01062
version1_vs_version3,mmd_rbf,q,35,0,0.007029
version1_vs_version3,mmd_rbf,q,35,1,0.006718
version1_vs_version3,mmd_rbf,q,35,2,0.006677
version1_vs_version3,mmd_rbf,q,35,3,0.00688
version1_vs_version3,mmd_rbf,q,35,4,0.006591
version1_vs_version3,mmd_rbf,q,35,5,0.007052
version1_vs_version3,mmd_rbf,q,35,6,0.00694
version1_vs_version3,mmd_rbf,q,35,7,0.006817
version1_vs_version3,mmd_rbf,q,35,8,0.007058
version1_vs_version3,mmd_rbf,q,35,9,0.008707
version1_vs_version3,mmd_rbf,q,35,10,0.007529
version1_vs_version3,mmd_rbf,q,35,11,0.011474
version1_vs_version3,mmd_rbf,q,35,12,0.011071
version1_vs_version3,mmd_rbf,q,35,13,0.007805
version1_vs_version3,mmd_rbf,q,35,14,0.008687
version1_vs_version3,mmd_rbf,q,35,15,0.007214
version1_vs_version3,mmd_rbf,q,35,16,0.006788
version1_vs_version3,mmd_rbf,q,35,17,0.007324
version1_vs_version3,mmd_rbf,q,35,18,0.007602
version1_vs_version3,mmd_rbf,q,35,19,0.006732
version1_vs_version3,mmd_rbf,q,35,20,0.009289
version1_vs_version3,mmd_rbf,q,35,21,0.015881
version1_vs_version3,mmd_rbf,q,35,22,0.009004
version1_vs_version3,mmd_rbf,q,35,23,0.010368
version1_vs_version3,mmd_rbf,q,35,24,0.013067
version1_vs_version3,mmd_rbf,q,35,25,0.013432
version1_vs_version3,mmd_rbf,q,35,26,0.00754
version1_vs_version3,mmd_rbf,q,35,27,0.008509
version1_vs_version3,mmd_rbf,q,35,28,0.007728
version1_vs_version3,mmd_rbf,q,35,29,0.007103
version1_vs_version3,mmd_rbf,q,35,30,0.006734
version1_vs_version3,mmd_rbf,q,35,31,0.006831
version1_vs_version3,mmd_rbf,q,35,32,0.006983
version1_vs_version3,mmd_rbf,q,35,33,0.006758
version1_vs_version3,mmd_rbf,q,35,34,0.007084
version1_vs_version3,mmd_rbf,q,35,35,0.010534
version1_vs_version3,mmd_rbf,q,35,36,0.004856
version1_vs_version3,mmd_rbf,q,35,37,0.008662
version1_vs_version3,mmd_rbf,q,35,38,0.017874
version1_vs_version3,mmd_rbf,q,35,39,0.020683
version1_vs_version3,mmd_rbf,q,36,0,0.006267
version1_vs_version3,mmd_rbf,q,36,1,0.006622
version1_vs_version3,mmd_rbf,q,36,2,0.008681
version1_vs_version3,mmd_rbf,q,36,3,0.00681
version1_vs_version3,mmd_rbf,q,36,4,0.006429
version1_vs_version3,mmd_rbf,q,36,5,0.00951
version1_vs_version3,mmd_rbf,q,36,6,0.004381
version1_vs_version3,mmd_rbf,q,36,7,0.01502
version1_vs_version3,mmd_rbf,q,36,8,0.00825
version1_vs_version3,mmd_rbf,q,36,9,0.004339
version1_vs_version3,mmd_rbf,q,36,10,0.006878
version1_vs_version3,mmd_rbf,q,36,11,0.005633
version1_vs_version3,mmd_rbf,q,36,12,0.00765
version1_vs_version3,mmd_rbf,q,36,13,0.010089
version1_vs_version3,mmd_rbf,q,36,14,0.01191
version1_vs_version3,mmd_rbf,q,36,15,0.010947
version1_vs_version3,mmd_rbf,q,36,16,0.006257
version1_vs_version3,mmd_rbf,q,36,17,0.014536
version1_vs_version3,mmd_rbf,q,36,18,0.007781
version1_vs_version3,mmd_rbf,q,36,19,0.007295
version1_vs_version3,mmd_rbf,q,36,20,0.018983
version1_vs_version3,mmd_rbf,q,36,21,0.016253
version1_vs_version3,mmd_rbf,q,36,22,0.007828
version1_vs_version3,mmd_rbf,q,36,23,0.067888
version1_vs_version3,mmd_rbf,q,36,24,0.023681
version1_vs_version3,mmd_rbf,q,36,25,0.013355
version1_vs_version3,mmd_rbf,q,36,26,0.010351
version1_vs_version3,mmd_rbf,q,36,27,0.010587
version1_vs_version3,mmd_rbf,q,36,28,0.007398
version1_vs_version3,mmd_rbf,q,36,29,0.007876
version1_vs_version3,mmd_rbf,q,36,30,0.009693
version1_vs_version3,mmd_rbf,q,36,31,0.007978
version1_vs_version3,mmd_rbf,q,36,32,0.007146
version1_vs_version3,mmd_rbf,q,36,33,0.006823
version1_vs_version3,mmd_rbf,q,36,34,0.008311
version1_vs_version3,mmd_rbf,q,36,35,0.009455
version1_vs_version3,mmd_rbf,q,36,36,0.020803
version1_vs_version3,mmd_rbf,q,36,37,0.018248
version1_vs_version3,mmd_rbf,q,36,38,0.023877
version1_vs_version3,mmd_rbf,q,36,39,0.010149
version1_vs_version3,mmd_rbf,q,37,0,0.008027
version1_vs_version3,mmd_rbf,q,37,1,0.007299
version1_vs_version3,mmd_rbf,q,37,2,0.007777
version1_vs_version3,mmd_rbf,q,37,3,0.00749
version1_vs_version3,mmd_rbf,q,37,4,0.01074
version1_vs_version3,mmd_rbf,q,37,5,0.007919
version1_vs_version3,mmd_rbf,q,37,6,0.015111
version1_vs_version3,mmd_rbf,q,37,7,0.007837
version1_vs_version3,mmd_rbf,q,37,8,0.008247
version1_vs_version3,mmd_rbf,q,37,9,0.007242
version1_vs_version3,mmd_rbf,q,37,10,0.008776
version1_vs_version3,mmd_rbf,q,37,11,0.01007
version1_vs_version3,mmd_rbf,q,37,12,0.011512
version1_vs_version3,mmd_rbf,q,37,13,0.034716
version1_vs_version3,mmd_rbf,q,37,14,0.011575
version1_vs_version3,mmd_rbf,q,37,15,0.007191
version1_vs_version3,mmd_rbf,q,37,16,0.006865
version1_vs_version3,mmd_rbf,q,37,17,0.007056
version1_vs_version3,mmd_rbf,q,37,18,0.006984
version1_vs_version3,mmd_rbf,q,37,19,0.007061
version1_vs_version3,mmd_rbf,q,37,20,0.018984
version1_vs_version3,mmd_rbf,q,37,21,0.010607
version1_vs_version3,mmd_rbf,q,37,22,0.014468
version1_vs_version3,mmd_rbf,q,37,23,0.013603
version1_vs_version3,mmd_rbf,q,37,24,0.009922
version1_vs_version3,mmd_rbf,q,37,25,0.013521
version1_vs_version3,mmd_rbf,q,37,26,0.011675
version1_vs_version3,mmd_rbf,q,37,27,0.008733
version1_vs_version3,mmd_rbf,q,37,28,0.00746
version1_vs_version3,mmd_rbf,q,37,29,0.008168
version1_vs_version3,mmd_rbf,q,37,30,0.025238
version1_vs_version3,mmd_rbf,q,37,31,0.009637
version1_vs_version3,mmd_rbf,q,37,32,0.035303
version1_vs_version3,mmd_rbf,q,37,33,0.021615
version1_vs_version3,mmd_rbf,q,37,34,0.026004
version1_vs_version3,mmd_rbf,q,37,35,0.00653
version1_vs_version3,mmd_rbf,q,37,36,0.004469
version1_vs_version3,mmd_rbf,q,37,37,0.003574
version1_vs_version3,mmd_rbf,q,37,38,0.006403
version1_vs_version3,mmd_rbf,q,37,39,0.005299
version1_vs_version3,mmd_rbf,q,38,0,0.0082
version1_vs_version3,mmd_rbf,q,38,1,0.008515
version1_vs_version3,mmd_rbf,q,38,2,0.006717
version1_vs_version3,mmd_rbf,q,38,3,0.004824
version1_vs_version3,mmd_rbf,q,38,4,0.010592
version1_vs_version3,mmd_rbf,q,38,5,0.008125
version1_vs_version3,mmd_rbf,q,38,6,0.01046
version1_vs_version3,mmd_rbf,q,38,7,0.01179
version1_vs_version3,mmd_rbf,q,38,8,0.009082
version1_vs_version3,mmd_rbf,q,38,9,0.010436
version1_vs_version3,mmd_rbf,q,38,10,0.029396
version1_vs_version3,mmd_rbf,q,38,11,0.0235
version1_vs_version3,mmd_rbf,q,38,12,0.015209
version1_vs_version3,mmd_rbf,q,38,13,0.012791
version1_vs_version3,mmd_rbf,q,38,14,0.019341
version1_vs_version3,mmd_rbf,q,38,15,0.01314
version1_vs_version3,mmd_rbf,q,38,16,0.007111
version1_vs_version3,mmd_rbf,q,38,17,0.010393
version1_vs_version3,mmd_rbf,q,38,18,0.008482
version1_vs_version3,mmd_rbf,q,38,19,0.007957
version1_vs_version3,mmd_rbf,q,38,20,0.007994
version1_vs_version3,mmd_rbf,q,38,21,0.016414
version1_vs_version3,mmd_rbf,q,38,22,0.007141
version1_vs_version3,mmd_rbf,q,38,23,0.008679
version1_vs_version3,mmd_rbf,q,38,24,0.010953
version1_vs_version3,mmd_rbf,q,38,25,0.018197
version1_vs_version3,mmd_rbf,q,38,26,0.024888
version1_vs_version3,mmd_rbf,q,38,27,0.019663
version1_vs_version3,mmd_rbf,q,38,28,0.009845
version1_vs_version3,mmd_rbf,q,38,29,0.052447
version1_vs_version3,mmd_rbf,q,38,30,0.013216
version1_vs_version3,mmd_rbf,q,38,31,0.024038
version1_vs_version3,mmd_rbf,q,38,32,0.013315
version1_vs_version3,mmd_rbf,q,38,33,0.014024
version1_vs_version3,mmd_rbf,q,38,34,0.012187
version1_vs_version3,mmd_rbf,q,38,35,0.009508
version1_vs_version3,mmd_rbf,q,38,36,0.008931
version1_vs_version3,mmd_rbf,q,38,37,0.008513
version1_vs_version3,mmd_rbf,q,38,38,0.00991
version1_vs_version3,mmd_rbf,q,38,39,0.007574
version1_vs_version3,mmd_rbf,q,39,0,0.02397
version1_vs_version3,mmd_rbf,q,39,1,0.007932
version1_vs_version3,mmd_rbf,q,39,2,0.013873
version1_vs_version3,mmd_rbf,q,39,3,0.0243
version1_vs_version3,mmd_rbf,q,39,4,0.029334
version1_vs_version3,mmd_rbf,q,39,5,0.0087
version1_vs_version3,mmd_rbf,q,39,6,0.00956
version1_vs_version3,mmd_rbf,q,39,7,0.029926
version1_vs_version3,mmd_rbf,q,39,8,0.011888
version1_vs_version3,mmd_rbf,q,39,9,0.017032
version1_vs_version3,mmd_rbf,q,39,10,0.014581
version1_vs_version3,mmd_rbf,q,39,11,0.010037
version1_vs_version3,mmd_rbf,q,39,12,0.010119
version1_vs_version3,mmd_rbf,q,39,13,0.011644
version1_vs_version3,mmd_rbf,q,39,14,0.007529
version1_vs_version3,mmd_rbf,q,39,15,0.025474
version1_vs_version3,mmd_rbf,q,39,16,0.030428
version1_vs_version3,mmd_rbf,q,39,17,0.020299
version1_vs_version3,mmd_rbf,q,39,18,0.010768
version1_vs_version3,mmd_rbf,q,39,19,0.008607
version1_vs_version3,mmd_rbf,q,39,20,0.009865
version1_vs_version3,mmd_rbf,q,39,21,0.009035
version1_vs_version3,mmd_rbf,q,39,22,0.007881
version1_vs_version3,mmd_rbf,q,39,23,0.016781
version1_vs_version3,mmd_rbf,q,39,24,0.008678
version1_vs_version3,mmd_rbf,q,39,25,0.012016
version1_vs_version3,mmd_rbf,q,39,26,0.016076
version1_vs_version3,mmd_rbf,q,39,27,0.010604
version1_vs_version3,mmd_rbf,q,39,28,0.018554
version1_vs_version3,mmd_rbf,q,39,29,0.007518
version1_vs_version3,mmd_rbf,q,39,30,0.027294
version1_vs_version3,mmd_rbf,q,39,31,0.008103
version1_vs_version3,mmd_rbf,q,39,32,0.024089
version1_vs_version3,mmd_rbf,q,39,33,0.036312
version1_vs_version3,mmd_rbf,q,39,34,0.027397
version1_vs_version3,mmd_rbf,q,39,35,0.01373
version1_vs_version3,mmd_rbf,q,39,36,0.013973
version1_vs_version3,mmd_rbf,q,39,37,0.015587
version1_vs_version3,mmd_rbf,q,39,38,0.019901
version1_vs_version3,mmd_rbf,q,39,39,0.028083
version1_vs_version3,mmd_rbf,v,0,0,0.004756
version1_vs_version3,mmd_rbf,v,0,1,0.008971
version1_vs_version3,mmd_rbf,v,0,2,0.006379
version1_vs_version3,mmd_rbf,v,0,3,0.010158
version1_vs_version3,mmd_rbf,v,0,4,0.005757
version1_vs_version3,mmd_rbf,v,0,5,0.009985
version1_vs_version3,mmd_rbf,v,0,6,0.005189
version1_vs_version3,mmd_rbf,v,0,7,0.006031
version1_vs_version3,mmd_rbf,v,1,0,0.00568
version1_vs_version3,mmd_rbf,v,1,1,0.011948
version1_vs_version3,mmd_rbf,v,1,2,0.005839
version1_vs_version3,mmd_rbf,v,1,3,0.005425
version1_vs_version3,mmd_rbf,v,1,4,0.007103
version1_vs_version3,mmd_rbf,v,1,5,0.005556
version1_vs_version3,mmd_rbf,v,1,6,0.005095
version1_vs_version3,mmd_rbf,v,1,7,0.009578
version1_vs_version3,mmd_rbf,v,2,0,0.007037
version1_vs_version3,mmd_rbf,v,2,1,0.004871
version1_vs_version3,mmd_rbf,v,2,2,0.005125
version1_vs_version3,mmd_rbf,v,2,3,0.004159
version1_vs_version3,mmd_rbf,v,2,4,0.005069
version1_vs_version3,mmd_rbf,v,2,5,0.004365
version1_vs_version3,mmd_rbf,v,2,6,0.007349
version1_vs_version3,mmd_rbf,v,2,7,0.005443
version1_vs_version3,mmd_rbf,v,3,0,0.004303
version1_vs_version3,mmd_rbf,v,3,1,0.004653
version1_vs_version3,mmd_rbf,v,3,2,0.004912
version1_vs_version3,mmd_rbf,v,3,3,0.004973
version1_vs_version3,mmd_rbf,v,3,4,0.004786
version1_vs_version3,mmd_rbf,v,3,5,0.005063
version1_vs_version3,mmd_rbf,v,3,6,0.009924
version1_vs_version3,mmd_rbf,v,3,7,0.003993
version1_vs_version3,mmd_rbf,v,4,0,0.006115
version1_vs_version3,mmd_rbf,v,4,1,0.004158
version1_vs_version3,mmd_rbf,v,4,2,0.006107
version1_vs_version3,mmd_rbf,v,4,3,0.005828
version1_vs_version3,mmd_rbf,v,4,4,0.006937
version1_vs_version3,mmd_rbf,v,4,5,0.007924
version1_vs_version3,mmd_rbf,v,4,6,0.005001
version1_vs_version3,mmd_rbf,v,4,7,0.004506
version1_vs_version3,mmd_rbf,v,5,0,0.010821
version1_vs_version3,mmd_rbf,v,5,1,0.006231
version1_vs_version3,mmd_rbf,v,5,2,0.003897
version1_vs_version3,mmd_rbf,v,5,3,0.006062
version1_vs_version3,mmd_rbf,v,5,4,0.005124
version1_vs_version3,mmd_rbf,v,5,5,0.006724
version1_vs_version3,mmd_rbf,v,5,6,0.007006
version1_vs_version3,mmd_rbf,v,5,7,0.005898
version1_vs_version3,mmd_rbf,v,6,0,0.006361
version1_vs_version3,mmd_rbf,v,6,1,0.00634
version1_vs_version3,mmd_rbf,v,6,2,0.004812
version1_vs_version3,mmd_rbf,v,6,3,0.004183
version1_vs_version3,mmd_rbf,v,6,4,0.005252
version1_vs_version3,mmd_rbf,v,6,5,0.005063
version1_vs_version3,mmd_rbf,v,6,6,0.006161
version1_vs_version3,mmd_rbf,v,6,7,0.008381
version1_vs_version3,mmd_rbf,v,7,0,0.006354
version1_vs_version3,mmd_rbf,v,7,1,0.005255
version1_vs_version3,mmd_rbf,v,7,2,0.008265
version1_vs_version3,mmd_rbf,v,7,3,0.006644
version1_vs_version3,mmd_rbf,v,7,4,0.006333
version1_vs_version3,mmd_rbf,v,7,5,0.005779
version1_vs_version3,mmd_rbf,v,7,6,0.016484
version1_vs_version3,mmd_rbf,v,7,7,0.008591
version1_vs_version3,mmd_rbf,v,8,0,0.006851
version1_vs_version3,mmd_rbf,v,8,1,0.00771
version1_vs_version3,mmd_rbf,v,8,2,0.005759
version1_vs_version3,mmd_rbf,v,8,3,0.011448
version1_vs_version3,mmd_rbf,v,8,4,0.007649
version1_vs_version3,mmd_rbf,v,8,5,0.005831
version1_vs_version3,mmd_rbf,v,8,6,0.005429
version1_vs_version3,mmd_rbf,v,8,7,0.006853
version1_vs_version3,mmd_rbf,v,9,0,0.005014
version1_vs_version3,mmd_rbf,v,9,1,0.005055
version1_vs_version3,mmd_rbf,v,9,2,0.005925
version1_vs_version3,mmd_rbf,v,9,3,0.005202
version1_vs_version3,mmd_rbf,v,9,4,0.004257
version1_vs_version3,mmd_rbf,v,9,5,0.005654
version1_vs_version3,mmd_rbf,v,9,6,0.005515
version1_vs_version3,mmd_rbf,v,9,7,0.006718
version1_vs_version3,mmd_rbf,v,10,0,0.003905
version1_vs_version3,mmd_rbf,v,10,1,0.006266
version1_vs_version3,mmd_rbf,v,10,2,0.003427
version1_vs_version3,mmd_rbf,v,10,3,0.006411
version1_vs_version3,mmd_rbf,v,10,4,0.004236
version1_vs_version3,mmd_rbf,v,10,5,0.004223
version1_vs_version3,mmd_rbf,v,10,6,0.00441
version1_vs_version3,mmd_rbf,v,10,7,0.004808
version1_vs_version3,mmd_rbf,v,11,0,0.003449
version1_vs_version3,mmd_rbf,v,11,1,0.004983
version1_vs_version3,mmd_rbf,v,11,2,0.00452
version1_vs_version3,mmd_rbf,v,11,3,0.004155
version1_vs_version3,mmd_rbf,v,11,4,0.004152
version1_vs_version3,mmd_rbf,v,11,5,0.003367
version1_vs_version3,mmd_rbf,v,11,6,0.004097
version1_vs_version3,mmd_rbf,v,11,7,0.004408
version1_vs_version3,mmd_rbf,v,12,0,0.004941
version1_vs_version3,mmd_rbf,v,12,1,0.00421
version1_vs_version3,mmd_rbf,v,12,2,0.004483
version1_vs_version3,mmd_rbf,v,12,3,0.003908
version1_vs_version3,mmd_rbf,v,12,4,0.004521
version1_vs_version3,mmd_rbf,v,12,5,0.00408
version1_vs_version3,mmd_rbf,v,12,6,0.004311
version1_vs_version3,mmd_rbf,v,12,7,0.004722
version1_vs_version3,mmd_rbf,v,13,0,0.00436
version1_vs_version3,mmd_rbf,v,13,1,0.005043
version1_vs_version3,mmd_rbf,v,13,2,0.006625
version1_vs_version3,mmd_rbf,v,13,3,0.005413
version1_vs_version3,mmd_rbf,v,13,4,0.005804
version1_vs_version3,mmd_rbf,v,13,5,0.004654
version1_vs_version3,mmd_rbf,v,13,6,0.004115
version1_vs_version3,mmd_rbf,v,13,7,0.004383
version1_vs_version3,mmd_rbf,v,14,0,0.004648
version1_vs_version3,mmd_rbf,v,14,1,0.009445
version1_vs_version3,mmd_rbf,v,14,2,0.005324
version1_vs_version3,mmd_rbf,v,14,3,0.005227
version1_vs_version3,mmd_rbf,v,14,4,0.00525
version1_vs_version3,mmd_rbf,v,14,5,0.004891
version1_vs_version3,mmd_rbf,v,14,6,0.005466
version1_vs_version3,mmd_rbf,v,14,7,0.003947
version1_vs_version3,mmd_rbf,v,15,0,0.003915
version1_vs_version3,mmd_rbf,v,15,1,0.004257
version1_vs_version3,mmd_rbf,v,15,2,0.004227
version1_vs_version3,mmd_rbf,v,15,3,0.004351
version1_vs_version3,mmd_rbf,v,15,4,0.004417
version1_vs_version3,mmd_rbf,v,15,5,0.006449
version1_vs_version3,mmd_rbf,v,15,6,0.003935
version1_vs_version3,mmd_rbf,v,15,7,0.003451
version1_vs_version3,mmd_rbf,v,16,0,0.003642
version1_vs_version3,mmd_rbf,v,16,1,0.005316
version1_vs_version3,mmd_rbf,v,16,2,0.004031
version1_vs_version3,mmd_rbf,v,16,3,0.004225
version1_vs_version3,mmd_rbf,v,16,4,0.00309
version1_vs_version3,mmd_rbf,v,16,5,0.003876
version1_vs_version3,mmd_rbf,v,16,6,0.003905
version1_vs_version3,mmd_rbf,v,16,7,0.003841
version1_vs_version3,mmd_rbf,v,17,0,0.003114
version1_vs_version3,mmd_rbf,v,17,1,0.004672
version1_vs_version3,mmd_rbf,v,17,2,0.00362
version1_vs_version3,mmd_rbf,v,17,3,0.005926
version1_vs_version3,mmd_rbf,v,17,4,0.00298
version1_vs_version3,mmd_rbf,v,17,5,0.004678
version1_vs_version3,mmd_rbf,v,17,6,0.004061
version1_vs_version3,mmd_rbf,v,17,7,0.003045
version1_vs_version3,mmd_rbf,v,18,0,0.004088
version1_vs_version3,mmd_rbf,v,18,1,0.007876
version1_vs_version3,mmd_rbf,v,18,2,0.003793
version1_vs_version3,mmd_rbf,v,18,3,0.003889
version1_vs_version3,mmd_rbf,v,18,4,0.004921
version1_vs_version3,mmd_rbf,v,18,5,0.003199
version1_vs_version3,mmd_rbf,v,18,6,0.003487
version1_vs_version3,mmd_rbf,v,18,7,0.00307
version1_vs_version3,mmd_rbf,v,19,0,0.003544
version1_vs_version3,mmd_rbf,v,19,1,0.003396
version1_vs_version3,mmd_rbf,v,19,2,0.00328
version1_vs_version3,mmd_rbf,v,19,3,0.003511
version1_vs_version3,mmd_rbf,v,19,4,0.003319
version1_vs_version3,mmd_rbf,v,19,5,0.003085
version1_vs_version3,mmd_rbf,v,19,6,0.003528
version1_vs_version3,mmd_rbf,v,19,7,0.003373
version1_vs_version3,mmd_rbf,v,20,0,0.004286
version1_vs_version3,mmd_rbf,v,20,1,0.003623
version1_vs_version3,mmd_rbf,v,20,2,0.004687
version1_vs_version3,mmd_rbf,v,20,3,0.003343
version1_vs_version3,mmd_rbf,v,20,4,0.00345
version1_vs_version3,mmd_rbf,v,20,5,0.003577
version1_vs_version3,mmd_rbf,v,20,6,0.002866
version1_vs_version3,mmd_rbf,v,20,7,0.003424
version1_vs_version3,mmd_rbf,v,21,0,0.003669
version1_vs_version3,mmd_rbf,v,21,1,0.003633
version1_vs_version3,mmd_rbf,v,21,2,0.003191
version1_vs_version3,mmd_rbf,v,21,3,0.003383
version1_vs_version3,mmd_rbf,v,21,4,0.003029
version1_vs_version3,mmd_rbf,v,21,5,0.005595
version1_vs_version3,mmd_rbf,v,21,6,0.003971
version1_vs_version3,mmd_rbf,v,21,7,0.00309
version1_vs_version3,mmd_rbf,v,22,0,0.003082
version1_vs_version3,mmd_rbf,v,22,1,0.003098
version1_vs_version3,mmd_rbf,v,22,2,0.004458
version1_vs_version3,mmd_rbf,v,22,3,0.003289
version1_vs_version3,mmd_rbf,v,22,4,0.003423
version1_vs_version3,mmd_rbf,v,22,5,0.005668
version1_vs_version3,mmd_rbf,v,22,6,0.003272
version1_vs_version3,mmd_rbf,v,22,7,0.003141
version1_vs_version3,mmd_rbf,v,23,0,0.003854
version1_vs_version3,mmd_rbf,v,23,1,0.002973
version1_vs_version3,mmd_rbf,v,23,2,0.003337
version1_vs_version3,mmd_rbf,v,23,3,0.005012
version1_vs_version3,mmd_rbf,v,23,4,0.005355
version1_vs_version3,mmd_rbf,v,23,5,0.003169
version1_vs_version3,mmd_rbf,v,23,6,0.002771
version1_vs_version3,mmd_rbf,v,23,7,0.003676
version1_vs_version3,mmd_rbf,v,24,0,0.003254
version1_vs_version3,mmd_rbf,v,24,1,0.005261
version1_vs_version3,mmd_rbf,v,24,2,0.003841
version1_vs_version3,mmd_rbf,v,24,3,0.003265
version1_vs_version3,mmd_rbf,v,24,4,0.004165
version1_vs_version3,mmd_rbf,v,24,5,0.003821
version1_vs_version3,mmd_rbf,v,24,6,0.003061
version1_vs_version3,mmd_rbf,v,24,7,0.003117
version1_vs_version3,mmd_rbf,v,25,0,0.01426
version1_vs_version3,mmd_rbf,v,25,1,0.00352
version1_vs_version3,mmd_rbf,v,25,2,0.004863
version1_vs_version3,mmd_rbf,v,25,3,0.003269
version1_vs_version3,mmd_rbf,v,25,4,0.004365
version1_vs_version3,mmd_rbf,v,25,5,0.003938
version1_vs_version3,mmd_rbf,v,25,6,0.003793
version1_vs_version3,mmd_rbf,v,25,7,0.002765
version1_vs_version3,mmd_rbf,v,26,0,0.004253
version1_vs_version3,mmd_rbf,v,26,1,0.004525
version1_vs_version3,mmd_rbf,v,26,2,0.003663
version1_vs_version3,mmd_rbf,v,26,3,0.003159
version1_vs_version3,mmd_rbf,v,26,4,0.003651
version1_vs_version3,mmd_rbf,v,26,5,0.004784
version1_vs_version3,mmd_rbf,v,26,6,0.012447
version1_vs_version3,mmd_rbf,v,26,7,0.00298
version1_vs_version3,mmd_rbf,v,27,0,0.003685
version1_vs_version3,mmd_rbf,v,27,1,0.005132
version1_vs_version3,mmd_rbf,v,27,2,0.0047
version1_vs_version3,mmd_rbf,v,27,3,0.003714
version1_vs_version3,mmd_rbf,v,27,4,0.003747
version1_vs_version3,mmd_rbf,v,27,5,0.003534
version1_vs_version3,mmd_rbf,v,27,6,0.003043
version1_vs_version3,mmd_rbf,v,27,7,0.003397
version1_vs_version3,mmd_rbf,v,28,0,0.003279
version1_vs_version3,mmd_rbf,v,28,1,0.003588
version1_vs_version3,mmd_rbf,v,28,2,0.003765
version1_vs_version3,mmd_rbf,v,28,3,0.00461
version1_vs_version3,mmd_rbf,v,28,4,0.00378
version1_vs_version3,mmd_rbf,v,28,5,0.004218
version1_vs_version3,mmd_rbf,v,28,6,0.003287
version1_vs_version3,mmd_rbf,v,28,7,0.003254
version1_vs_version3,mmd_rbf,v,29,0,0.003619
version1_vs_version3,mmd_rbf,v,29,1,0.006081
version1_vs_version3,mmd_rbf,v,29,2,0.002968
version1_vs_version3,mmd_rbf,v,29,3,0.044325
version1_vs_version3,mmd_rbf,v,29,4,0.004348
version1_vs_version3,mmd_rbf,v,29,5,0.007772
version1_vs_version3,mmd_rbf,v,29,6,0.003141
version1_vs_version3,mmd_rbf,v,29,7,0.005784
version1_vs_version3,mmd_rbf,v,30,0,0.003804
version1_vs_version3,mmd_rbf,v,30,1,0.005232
version1_vs_version3,mmd_rbf,v,30,2,0.004087
