layer,head,pair,n_rows,n_layers,n_heads,l2_mean_mean,l2_mean_std,l2_mean_median
1,13,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.402842,,0.402842
1,13,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.418218,,0.418218
1,13,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.40707,,0.40707
1,13,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.417594,,0.417594
1,14,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.293973,,0.293973
1,14,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.259803,,0.259803
1,14,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.262627,,0.262627
1,14,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.236828,,0.236828
1,14,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.27997,,0.27997
1,14,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.264695,,0.264695
1,15,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.206432,,0.206432
1,15,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.202606,,0.202606
1,15,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.206804,,0.206804
1,15,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.191219,,0.191219
1,15,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.214495,,0.214495
1,15,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.213815,,0.213815
1,16,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.082341,,0.082341
1,16,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.087464,,0.087464
1,16,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.085997,,0.085997
1,16,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.076294,,0.076294
1,16,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.084721,,0.084721
1,16,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.076173,,0.076173
1,17,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.224485,,0.224485
1,17,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.337796,,0.337796
1,17,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.305307,,0.305307
1,17,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.323915,,0.323915
1,17,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.257956,,0.257956
1,17,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.216783,,0.216783
1,18,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.175702,,0.175702
1,18,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.186198,,0.186198
1,18,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.184506,,0.184506
1,18,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.187495,,0.187495
1,18,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.189817,,0.189817
1,18,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.181376,,0.181376
1,19,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.323357,,0.323357
1,19,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.315759,,0.315759
1,19,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.322088,,0.322088
1,19,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.30306,,0.30306
1,19,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.328975,,0.328975
1,19,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.329346,,0.329346
1,20,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.434959,,0.434959
1,20,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.382731,,0.382731
1,20,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.436306,,0.436306
1,20,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.468488,,0.468488
1,20,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.476705,,0.476705
1,20,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.510398,,0.510398
1,21,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.512834,,0.512834
1,21,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.46649,,0.46649
1,21,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.509079,,0.509079
1,21,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.5217,,0.5217
1,21,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.534385,,0.534385
1,21,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.562343,,0.562343
1,22,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.454025,,0.454025
1,22,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.420699,,0.420699
1,22,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.467855,,0.467855
1,22,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.503686,,0.503686
1,22,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.495999,,0.495999
1,22,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.529779,,0.529779
1,23,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.339225,,0.339225
1,23,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.282599,,0.282599
1,23,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.285641,,0.285641
1,23,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.277009,,0.277009
1,23,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.336197,,0.336197
1,23,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.331869,,0.331869
1,24,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.423449,,0.423449
1,24,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.283097,,0.283097
1,24,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.40008,,0.40008
1,24,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.487846,,0.487846
1,24,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.513709,,0.513709
1,24,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.583098,,0.583098
1,25,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.19053,,0.19053
1,25,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.17324,,0.17324
1,25,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.175333,,0.175333
1,25,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.122341,,0.122341
1,25,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.17078,,0.17078
1,25,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.170921,,0.170921
1,26,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.193004,,0.193004
1,26,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.204102,,0.204102
1,26,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.20718,,0.20718
1,26,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.215411,,0.215411
1,26,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.207207,,0.207207
1,26,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.206927,,0.206927
1,27,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.172816,,0.172816
1,27,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.161625,,0.161625
1,27,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.158804,,0.158804
1,27,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.15483,,0.15483
1,27,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.175224,,0.175224
1,27,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.169805,,0.169805
1,28,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.24716,,0.24716
1,28,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.263899,,0.263899
1,28,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.263371,,0.263371
1,28,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.298543,,0.298543
1,28,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.287789,,0.287789
1,28,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.284473,,0.284473
1,29,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.1399,,0.1399
1,29,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.129258,,0.129258
1,29,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.132303,,0.132303
1,29,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.106135,,0.106135
1,29,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.127678,,0.127678
1,29,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.12884,,0.12884
1,30,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.399996,,0.399996
1,30,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.467382,,0.467382
1,30,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.483383,,0.483383
1,30,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.565655,,0.565655
1,30,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.499807,,0.499807
1,30,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.511383,,0.511383
1,31,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.200368,,0.200368
1,31,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.28946,,0.28946
1,31,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.266855,,0.266855
1,31,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.326175,,0.326175
1,31,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.270116,,0.270116
1,31,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.243588,,0.243588
1,32,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.18977,,0.18977
1,32,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.242678,,0.242678
1,32,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.199246,,0.199246
1,32,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.217517,,0.217517
1,32,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.212584,,0.212584
1,32,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.165316,,0.165316
1,33,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.357448,,0.357448
1,33,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.373448,,0.373448
1,33,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.389743,,0.389743
1,33,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.475841,,0.475841
1,33,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.456731,,0.456731
1,33,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.463846,,0.463846
1,34,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.304102,,0.304102
1,34,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.429761,,0.429761
1,34,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.422836,,0.422836
1,34,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.472945,,0.472945
1,34,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.367266,,0.367266
1,34,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.356408,,0.356408
1,35,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.110059,,0.110059
1,35,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.109223,,0.109223
1,35,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.12107,,0.12107
1,35,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.101145,,0.101145
1,35,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.105206,,0.105206
1,35,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.113719,,0.113719
1,36,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.273052,,0.273052
1,36,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.298503,,0.298503
1,36,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.303009,,0.303009
1,36,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.305149,,0.305149
1,36,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.283428,,0.283428
1,36,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.286123,,0.286123
1,37,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.237772,,0.237772
1,37,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.241546,,0.241546
1,37,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.244238,,0.244238
1,37,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.259223,,0.259223
1,37,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.259292,,0.259292
1,37,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.260068,,0.260068
1,38,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.161495,,0.161495
1,38,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.147267,,0.147267
1,38,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.163027,,0.163027
1,38,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.163349,,0.163349
1,38,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.168083,,0.168083
1,38,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.178327,,0.178327
1,39,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.180299,,0.180299
1,39,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.199305,,0.199305
1,39,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.210524,,0.210524
1,39,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.195875,,0.195875
1,39,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.174044,,0.174044
1,39,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.183196,,0.183196
2,0,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.299594,,0.299594
2,0,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.350467,,0.350467
2,0,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.36108,,0.36108
2,0,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.415904,,0.415904
2,0,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.382689,,0.382689
2,0,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.383972,,0.383972
2,1,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.181045,,0.181045
2,1,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.189759,,0.189759
2,1,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.196653,,0.196653
2,1,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.161973,,0.161973
2,1,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.186981,,0.186981
2,1,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.18851,,0.18851
2,2,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.196336,,0.196336
2,2,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.195842,,0.195842
2,2,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.196995,,0.196995
2,2,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.173216,,0.173216
2,2,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.196348,,0.196348
2,2,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.19234,,0.19234
2,3,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.399312,,0.399312
2,3,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.430829,,0.430829
2,3,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.4551,,0.4551
2,3,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.441503,,0.441503
2,3,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.461537,,0.461537
2,3,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.453359,,0.453359
2,4,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.283644,,0.283644
2,4,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.31308,,0.31308
2,4,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.339496,,0.339496
2,4,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.28963,,0.28963
2,4,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.334873,,0.334873
2,4,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.325667,,0.325667
2,5,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.313059,,0.313059
2,5,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.295442,,0.295442
2,5,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.298361,,0.298361
2,5,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.274383,,0.274383
2,5,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.297992,,0.297992
2,5,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.297516,,0.297516
2,6,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.582749,,0.582749
2,6,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.62797,,0.62797
2,6,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.635044,,0.635044
2,6,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.682159,,0.682159
2,6,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.660918,,0.660918
2,6,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.656457,,0.656457
2,7,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.488714,,0.488714
2,7,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.534465,,0.534465
2,7,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.550131,,0.550131
2,7,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.632161,,0.632161
2,7,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.592938,,0.592938
2,7,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.602824,,0.602824
2,8,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.245772,,0.245772
2,8,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.248515,,0.248515
2,8,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.261342,,0.261342
2,8,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.252384,,0.252384
2,8,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.244158,,0.244158
2,8,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.25242,,0.25242
2,9,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.442147,,0.442147
2,9,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.410326,,0.410326
2,9,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.425493,,0.425493
2,9,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.338269,,0.338269
2,9,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.412316,,0.412316
2,9,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.422267,,0.422267
2,10,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.187515,,0.187515
2,10,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.210034,,0.210034
2,10,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.222072,,0.222072
2,10,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.231386,,0.231386
2,10,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.219516,,0.219516
2,10,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.221957,,0.221957
2,11,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.168176,,0.168176
2,11,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.246041,,0.246041
2,11,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.22799,,0.22799
2,11,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.255413,,0.255413
2,11,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.204085,,0.204085
2,11,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.179333,,0.179333
2,12,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.284811,,0.284811
2,12,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.319317,,0.319317
2,12,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.308523,,0.308523
2,12,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.345939,,0.345939
2,12,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.328286,,0.328286
2,12,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.313958,,0.313958
2,13,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.30031,,0.30031
2,13,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.357779,,0.357779
2,13,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.337787,,0.337787
2,13,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.341582,,0.341582
2,13,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.324397,,0.324397
2,13,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.297442,,0.297442
2,14,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.205151,,0.205151
2,14,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.311389,,0.311389
2,14,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.29091,,0.29091
2,14,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.310493,,0.310493
2,14,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.237161,,0.237161
2,14,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.210441,,0.210441
2,15,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.335169,,0.335169
2,15,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.424265,,0.424265
2,15,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.418359,,0.418359
2,15,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.462472,,0.462472
2,15,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.386081,,0.386081
2,15,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.378443,,0.378443
2,16,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.449095,,0.449095
2,16,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.45635,,0.45635
2,16,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.449867,,0.449867
2,16,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.474894,,0.474894
2,16,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.477676,,0.477676
2,16,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.469356,,0.469356
2,17,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.3903,,0.3903
2,17,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.406175,,0.406175
2,17,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.411217,,0.411217
2,17,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.421638,,0.421638
2,17,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.405683,,0.405683
2,17,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.409444,,0.409444
2,18,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.506178,,0.506178
2,18,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.532022,,0.532022
2,18,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.548333,,0.548333
2,18,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.594755,,0.594755
2,18,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.558473,,0.558473
2,18,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.572365,,0.572365
2,19,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.704738,,0.704738
2,19,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.666586,,0.666586
2,19,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.714845,,0.714845
2,19,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.758852,,0.758852
2,19,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.753307,,0.753307
2,19,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.796722,,0.796722
2,20,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.330417,,0.330417
2,20,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.44587,,0.44587
2,20,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.41051,,0.41051
2,20,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.471165,,0.471165
2,20,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.400999,,0.400999
2,20,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.36047,,0.36047
2,21,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.367095,,0.367095
2,21,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.444552,,0.444552
2,21,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.435417,,0.435417
2,21,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.473049,,0.473049
2,21,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.413922,,0.413922
2,21,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.401411,,0.401411
2,22,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.404059,,0.404059
2,22,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.520625,,0.520625
2,22,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.514399,,0.514399
2,22,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.562488,,0.562488
2,22,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.461627,,0.461627
2,22,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.451665,,0.451665
2,23,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.331111,,0.331111
2,23,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.456873,,0.456873
2,23,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.436243,,0.436243
2,23,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.513336,,0.513336
2,23,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.425068,,0.425068
2,23,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.400714,,0.400714
2,24,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.271271,,0.271271
2,24,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.385418,,0.385418
2,24,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.327863,,0.327863
2,24,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.358739,,0.358739
2,24,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.309281,,0.309281
2,24,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.245227,,0.245227
2,25,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.249713,,0.249713
2,25,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.267826,,0.267826
2,25,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.28636,,0.28636
2,25,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.251698,,0.251698
2,25,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.218936,,0.218936
2,25,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.235694,,0.235694
2,26,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.437894,,0.437894
2,26,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.503706,,0.503706
2,26,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.510635,,0.510635
2,26,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.586516,,0.586516
2,26,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.526821,,0.526821
2,26,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.529499,,0.529499
2,27,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.361303,,0.361303
2,27,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.426436,,0.426436
